11,128,28,,12,,4,,1,,2,,0,,0,,1,,1,,2,,-2,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,4,,1,,3,,1,,9,,0,,0,,1,,-2,,3,,1,,7,,0,,2,,3,,2,,1,,0,,5,,0,,0,,0,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,3,,0,,1,,2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,0,,1,,1,,1,,1,,1,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,1,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,1,,1,,1,,1,,1,,1,,1,,1,,10,,2,,2,,2,,1,,1,,0,,4,,2,,11,,0,,0,,0,,1,,0,,50,,1,,2,,100,,0,,4,,0,,1,,3,,0,,2,,2,,0,,0,,2,,1,,1,,2,,1,,0,,6,,0,,1,,1,,1,,2,,1,,2,,2,,1,,2,,1,,2,,2,,281,92,200,39,233,65,87,389
12,128,28,,9,,4,,1,,2,,0,,1,,1,,1,,2,,-2,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,4,,1,,3,,2,,9,,0,,0,,1,,-2,,3,,1,,7,,0,,2,,3,,2,,1,,0,,6,,0,,0,,0,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,3,,0,,2,,2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,0,,1,,0,,1,,1,,1,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,1,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,1,,1,,1,,1,,1,,1,,1,,1,,10,,2,,2,,2,,1,,1,,0,,3,,2,,11,,0,,2,,0,,1,,1,,40,,1,,2,,15,,1,,4,,0,,1,,3,,0,,2,,2,,0,,0,,2,,1,,1,,2,,1,,0,,0,,0,,1,,1,,1,,2,,1,,2,,2,,1,,2,,1,,2,,2,,303,142,91,7,114,40,92,211
13,128,27,,11,,4,,3,,2,,0,,0,,1,,1,,2,,-2,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,,1,,4,,1,,3,,2,,9,,0,,0,,1,,-2,,3,,1,,7,,0,,2,,3,,2,,1,,0,,5,,0,,1,,0,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,3,,0,,1,,2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,0,,1,,1,,1,,1,,1,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,1,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,1,,1,,1,,1,,1,,1,,1,,1,,10,,2,,1,,2,,1,,0,,0,,4,,6,,11,,0,,1,,0,,2,,0,,30,,1,,2,,50,,1,,4,,0,,2,,3,,0,,2,,1,,3,,10,,2,,1,,1,,2,,1,,0,,0,,0,,1,,1,,1,,2,,1,,2,,2,,1,,2,,1,,2,,2,,178,114,64,10,116,42,136,444
14,128,27,,18,,4,,2,,2,,0,,1,,1,,1,,2,,-2,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,4,,1,,3,,2,,9,,0,,0,,1,,-2,,3,,1,,7,,0,,2,,3,,0,,1,,0,,6,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,3,,0,,1,,2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,0,,1,,1,,1,,1,,1,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,1,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,1,,1,,1,,1,,1,,1,,1,,1,,10,,2,,2,,2,,0,,1,,0,,2,,6,,11,,0,,2,,0,,2,,1,,45,,1,,2,,65,,1,,4,,0,,1,,3,,0,,2,,2,,0,,10,,2,,1,,1,,2,,1,,0,,0,,0,,1,,1,,1,,2,,1,,2,,2,,1,,2,,1,,2,,2,,344,98,148,24,218,128,320,483
4,129,17,,4,,4,,2,,1,,0,,0,,1,,0,,0,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,0,,0,,1,,1,,1,,4,,1,,3,,2,,3,,0,,0,,0,,0,,2,,1,,7,,0,,2,,3,,2,,1,,0,,6,,2,,0,,1,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,3,,0,,0,,2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,1,,0,,0,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,-2,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,-2,,-2,,-2,,1,,1,,1,,2,,1,,1,,1,,1,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,,1,,1,,1,,1,,1,,1,,1,,9,,2,,2,,2,,0,,0,,0,,3,,3,,9,,0,,2,,0,,2,,1,,30,,1,,2,,30,,0,,3,,20,,2,,3,,0,,2,,2,,0,,0,,2,,1,,1,,2,,1,,0,,0,,0,,1,,1,,1,,2,,1,,2,,2,,1,,1,,1,,2,,2,,196,81,51,11,77,81,92,227
11,129,17,,6,,4,,1,,2,,0,,0,,1,,0,,0,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,,1,,4,,1,,3,,1,,3,,0,,0,,1,,-2,,0,,1,,7,,0,,2,,3,,2,,1,,0,,6,,0,,1,,0,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,3,,0,,0,,2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,-2,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,-2,,-2,,-2,,1,,1,,1,,2,,1,,1,,1,,1,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,,1,,1,,1,,1,,1,,1,,1,,9,,2,,2,,2,,2,,-2,,0,,2,,2,,9,,0,,0,,30,,1,,0,,40,,1,,2,,100,,0,,0,,30,,2,,3,,0,,2,,2,,0,,0,,2,,1,,1,,2,,1,,0,,0,,0,,1,,1,,1,,2,,1,,2,,2,,1,,2,,1,,2,,2,,170,91,129,38,173,73,125,265
12,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,129,18,,4,,4,,3,,2,,0,,0,,1,,4,,0,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,,1,,4,,1,,3,,2,,3,,0,,0,,0,,0,,2,,1,,7,,0,,2,,3,,2,,1,,0,,6,,2,,2,,1,,1,,0,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,3,,0,,0,,1,,0,,-2,,1,,0,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,1,,0,,0,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,-2,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,-2,,-2,,-2,,1,,1,,1,,2,,1,,1,,1,,1,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,,1,,1,,1,,1,,1,,1,,1,,8,,2,,2,,2,,1,,1,,0,,2,,2,,9,,0,,1,,0,,1,,1,,30,,1,,2,,40,,1,,0,,10,,1,,3,,0,,2,,2,,0,,8,,2,,1,,1,,2,,1,,0,,0,,0,,1,,1,,1,,2,,1,,2,,2,,1,,1,,1,,2,,2,,679,200,260,12,163,88,95,459
14,129,18,,6,,4,,1,,2,,0,,0,,1,,0,,0,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,0,,0,,1,,1,,1,,4,,1,,3,,2,,3,,0,,0,,0,,0,,3,,1,,7,,0,,2,,3,,2,,1,,0,,6,,2,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,3,,0,,0,,2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,-2,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,-2,,-2,,-2,,1,,1,,1,,2,,1,,1,,1,,1,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,,1,,1,,1,,1,,1,,1,,1,,9,,2,,1,,2,,2,,-2,,0,,2,,4,,10,,0,,2,,40,,1,,1,,35,,1,,1,,20,,1,,3,,30,,2,,3,,0,,2,,2,,0,,0,,2,,1,,1,,2,,1,,0,,0,,0,,1,,1,,1,,2,,1,,2,,2,,1,,0,,1,,2,,1,,281,235,175,22,213,68,165,674
4,130,18,,0,,4,,1,,2,,0,,0,,1,,1,,2,,-2,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,1,,1,,4,,1,,3,,0,,9,,0,,0,,1,,-2,,3,,1,,7,,0,,2,,3,,4,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,3,,4,,2,,2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,0,,0,,1,,0,,1,,1,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,0,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,1,,1,,1,,1,,1,,1,,1,,1,,8,,2,,2,,2,,1,,2,,10,,2,,1,,7,,0,,1,,0,,2,,2,,40,,1,,2,,30,,0,,4,,0,,2,,3,,0,,2,,2,,0,,0,,2,,1,,1,,2,,1,,0,,0,,0,,0,,1,,1,,2,,0,,2,,2,,1,,2,,1,,1,,2,,208,26,162,5,4,19,45,274
11,130,16,,3,,4,,2,,2,,0,,0,,1,,1,,2,,-2,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,1,,1,,4,,1,,3,,0,,9,,0,,0,,1,,-2,,3,,1,,7,,0,,2,,3,,4,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,3,,0,,2,,2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,-2,,0,,0,,0,,1,,0,,1,,1,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,0,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,-2,,1,,1,,1,,1,,1,,1,,1,,1,,8,,2,,2,,2,,1,,1,,0,,3,,2,,9,,0,,0,,0,,1,,0,,50,,1,,2,,100,,0,,4,,0,,2,,3,,0,,2,,2,,0,,0,,2,,1,,1,,2,,1,,0,,0,,0,,0,,1,,1,,2,,0,,2,,2,,1,,1,,1,,1,,2,,1090,66,165,19,20,68,77,283
