 CIR G2 ,California,06085506604,-121.99430084200,37.28805541990,-121.99429321300,37.28865814210,131.00000000000,06085506604,0.00000000000,6085506604.00000000000,7362.00000000000,San Jose city,CA,668000.00000000000,1.00000000000,3.00000000000,0.01091771573,0.00000000000,Random Urban
  Quito Rd,California,06085507402,-121.99421691900,37.27582931520,-121.99413299600,37.27495193480,344.00000000000,06085507402,8099.00000000000,6085507402.00000000000,7362.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00640645763,Random Tract
  Ramp ,California,06085506203,-121.99527740500,37.32295608520,-121.99525451700,37.32199096680,147.00000000000,06085506203,0.00000000000,6085506203.00000000000,7362.00000000000,San Jose city,CA,668000.00000000000,1.00000000000,3.00000000000,0.01221625786,0.00000000000,Random Urban
  Alley ,California,06085512506,-121.57894134500,37.01598739620,-121.57917022700,37.01647186280,343.00000000000,06085512506,8231.00000000000,6085512506.00000000000,7362.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00637872051,Random Tract
N  Katy Ave,California,06019003806,-119.87397766100,36.77180862430,-119.87397766100,36.77096557620,243.00000000000,06019003806,0.00000000000,6019003806.00000000000,2840.00000000000,Fresno city,CA,627000.00000000000,1.00000000000,3.00000000000,0.01872275770,0.00000000000,Random Urban
  Driveway ,California,06019004206,-119.90660095200,36.84447479250,-119.90651702900,36.84343719480,128.00000000000,06019004206,0.00000000000,6019004206.00000000000,2840.00000000000,Fresno city,CA,627000.00000000000,1.00000000000,3.00000000000,0.01087111048,0.00000000000,Random Urban
W  Whitendale Ave,California,06107002004,-119.33609771700,36.30551910400,-119.34051513700,36.30547332760,489.00000000000,06107002004,8630.00000000000,6107002004.00000000000,8780.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00934818387,Random Tract
  San Antonio Rd,California,06083002603,-120.51103210400,34.77848434450,-120.52713012700,34.78118896480,477.00000000000,06083002603,7867.00000000000,6083002603.00000000000,7480.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00906450581,Random Tract
N  8Th St,California,06083002703,-120.43924713100,34.64850997920,-120.43923950200,34.64916229250,421.00000000000,06083002703,7870.00000000000,6083002703.00000000000,7480.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00816288404,Random Tract
  Lacey Ave,California,06001408200,-122.17404174800,37.77161026000,-122.17199707000,37.77041625980,540.00000000000,06001408200,2151.00000000000,6001408200.00000000000,7362.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01029517688,Random Tract
  John Muir Rd,California,06013321101,-122.11540222200,37.98928070070,-122.11383819600,37.98617553710,567.00000000000,06013321101,2469.00000000000,6013321101.00000000000,7362.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01090640109,Random Tract
  Driveway ,California,06077003308,-121.30604553200,37.99303817750,-121.30527496300,37.99234390260,160.00000000000,06077003308,0.00000000000,6077003308.00000000000,8120.00000000000,Stockton city,CA,675000.00000000000,1.00000000000,3.00000000000,0.01329507120,0.00000000000,Random Urban
E  11Th St,California,06077002200,-121.25849914600,37.92862319950,-121.25775146500,37.92781829830,464.00000000000,06077002200,7512.00000000000,6077002200.00000000000,8120.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00892458297,Random Tract
  Cavalcade Cir,California,06067004005,-121.53177642800,38.50407409670,-121.52976989700,38.50456237790,519.00000000000,06067004005,6230.00000000000,6067004005.00000000000,6922.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00990098342,Random Tract
  Airport Blvd,California,06067007100,-121.59022522000,38.68809127810,-121.58896637000,38.68580627440,152.00000000000,06067007100,0.00000000000,6067007100.00000000000,6922.00000000000,Sacramento city,CA,664000.00000000000,1.00000000000,3.00000000000,0.01282095443,0.00000000000,Random Urban
  Santa Cruz Way,California,06067002800,-121.46011352500,38.54678726200,-121.45998382600,38.54455184940,122.00000000000,06067002800,0.00000000000,6067002800.00000000000,6922.00000000000,Sacramento city,CA,664000.00000000000,1.00000000000,3.00000000000,0.01029517688,0.00000000000,Random Urban
   ,California,06067005201,-121.41548919700,38.55805587770,-121.41754913300,38.55863571170,249.00000000000,06067005201,0.00000000000,6067005201.00000000000,6922.00000000000,Sacramento city,CA,664000.00000000000,1.00000000000,3.00000000000,0.01916927099,0.00000000000,Random Urban
  Brink Ave,California,06099000601,-121.04203033400,37.67248153690,-121.04458618200,37.67464828490,526.00000000000,06099000601,8507.00000000000,6099000601.00000000000,5170.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01005988382,Random Tract
  Santa Fe St,California,06099000301,-120.93571472200,37.73601150510,-120.93405914300,37.73600769040,473.00000000000,06099000301,8493.00000000000,6099000301.00000000000,5170.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00900518801,Random Tract
  Walnut Ave,California,06101050400,-121.62988281300,39.07997512820,-121.63487243700,39.07993698120,577.00000000000,06101050400,8583.00000000000,6101050400.00000000000,9340.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01107840426,Random Tract
  Pine Ave,California,06037576200,-118.19239044200,33.77478790280,-118.19239044200,33.77533721920,112.00000000000,06037576200,0.00000000000,6037576200.00000000000,4472.00000000000,Long Beach city,CA,643000.00000000000,1.00000000000,3.00000000000,0.00957752299,0.00000000000,Random Urban
  Alley ,California,06037574202,-118.13471221900,33.79792022710,-118.13470459000,33.79967498780,141.00000000000,06037574202,0.00000000000,6037574202.00000000000,4472.00000000000,Long Beach city,CA,643000.00000000000,1.00000000000,3.00000000000,0.01178390067,0.00000000000,Random Urban
S  B St,California,06111003500,-119.17990875200,34.19375228880,-119.17990112300,34.19244384770,416.00000000000,06111003500,8723.00000000000,6111003500.00000000000,4472.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00804043934,Random Tract
  Neosho Ave,California,06037275311,-118.43048095700,33.99213027950,-118.43020629900,33.99015808110,434.00000000000,06037275311,3709.00000000000,6037275311.00000000000,4472.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00837723259,Random Tract
  De Neve Dr,California,06037265301,-118.45349121100,34.07552337650,-118.45298767100,34.07320404050,180.00000000000,06037265301,0.00000000000,6037265301.00000000000,4472.00000000000,Los Angeles city,CA,644000.00000000000,1.00000000000,3.00000000000,0.01495091245,0.00000000000,Random Urban
  Calgary Ln,California,06037261200,-118.44454193100,34.10486602780,-118.44480133100,34.10449218750,187.00000000000,06037261200,0.00000000000,6037261200.00000000000,4472.00000000000,Los Angeles city,CA,644000.00000000000,1.00000000000,3.00000000000,0.01555961929,0.00000000000,Random Urban
  Oso Ave,California,06037134103,-118.57539367700,34.21557998660,-118.57540130600,34.21655654910,358.00000000000,06037134103,3158.00000000000,6037134103.00000000000,4472.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00666257879,Random Tract
  White Oak Ave,California,06037132000,-118.51825714100,34.18765258790,-118.51821899400,34.18682861330,154.00000000000,06037132000,0.00000000000,6037132000.00000000000,4472.00000000000,Los Angeles city,CA,644000.00000000000,1.00000000000,3.00000000000,0.01297488157,0.00000000000,Random Urban
  Alley ,California,06037128303,-118.44944000200,34.18517303470,-118.44944763200,34.18465042110,127.00000000000,06037128303,0.00000000000,6037128303.00000000000,4472.00000000000,Los Angeles city,CA,644000.00000000000,1.00000000000,3.00000000000,0.01083683502,0.00000000000,Random Urban
  Carey Ranch Ln,California,06037106605,-118.46315002400,34.29193496700,-118.46397399900,34.29130935670,173.00000000000,06037106605,0.00000000000,6037106605.00000000000,4472.00000000000,Los Angeles city,CA,644000.00000000000,1.00000000000,3.00000000000,0.01454904024,0.00000000000,Random Urban
  Oneida Ave,California,06037104620,-118.42252349900,34.25653839110,-118.42325592000,34.25733184810,215.00000000000,06037104620,0.00000000000,6037104620.00000000000,4472.00000000000,Los Angeles city,CA,644000.00000000000,1.00000000000,3.00000000000,0.01719977148,0.00000000000,Random Urban
  Randall St,California,06037301602,-118.29331970200,34.15821075440,-118.29508209200,34.15951156620,397.00000000000,06037301602,3793.00000000000,6037301602.00000000000,4472.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00766287185,Random Tract
S  Canyon Blvd,California,06037431001,-117.99666595500,34.15142822270,-117.99665832500,34.15090560910,501.00000000000,06037431001,4037.00000000000,6037431001.00000000000,4472.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00953637250,Random Tract
S  Avalon Blvd,California,06037541100,-118.26528930700,33.89682006840,-118.26528167700,33.89519882200,460.00000000000,06037541100,4394.00000000000,6037541100.00000000000,4472.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00879337639,Random Tract
E  Colden Ave,California,06037240700,-118.25862121600,33.94927978520,-118.25768280000,33.94928359990,206.00000000000,06037240700,0.00000000000,6037240700.00000000000,4472.00000000000,Los Angeles city,CA,644000.00000000000,1.00000000000,3.00000000000,0.01667118073,0.00000000000,Random Urban
E  82Nd St,California,06037239800,-118.26076507600,33.96468734740,-118.25858306900,33.96469116210,179.00000000000,06037239800,0.00000000000,6037239800.00000000000,4472.00000000000,Los Angeles city,CA,644000.00000000000,1.00000000000,3.00000000000,0.01491096616,0.00000000000,Random Urban
  Clara St,California,06037534403,-118.19874572800,33.96677398680,-118.19452667200,33.96638107300,585.00000000000,06037534403,4341.00000000000,6037534403.00000000000,4472.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01122017391,Random Tract
   ,California,06037571800,-118.19927215600,33.84016036990,-118.20119476300,33.83974456790,490.00000000000,06037571800,4557.00000000000,6037571800.00000000000,4472.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00935049448,Random Tract
  Magnolia Ave,California,06037221710,-118.28650665300,34.03438186650,-118.28649902300,34.03358078000,229.00000000000,06037221710,0.00000000000,6037221710.00000000000,4472.00000000000,Los Angeles city,CA,644000.00000000000,1.00000000000,3.00000000000,0.01806222461,0.00000000000,Random Urban
S  Hobart Blvd,California,06037211410,-118.30548858600,34.07115554810,-118.30549621600,34.06977462770,109.00000000000,06037211410,0.00000000000,6037211410.00000000000,4472.00000000000,Los Angeles city,CA,644000.00000000000,1.00000000000,3.00000000000,0.00942363683,0.00000000000,Random Urban
  Romaine St,California,06037191620,-118.30046844500,34.08854293820,-118.30186462400,34.08852386470,159.00000000000,06037191620,0.00000000000,6037191620.00000000000,4472.00000000000,Los Angeles city,CA,644000.00000000000,1.00000000000,3.00000000000,0.01328232232,0.00000000000,Random Urban
  Annan Walk,California,06037181500,-118.18476867700,34.12977981570,-118.18489837600,34.13008117680,158.00000000000,06037181500,0.00000000000,6037181500.00000000000,4472.00000000000,Los Angeles city,CA,644000.00000000000,1.00000000000,3.00000000000,0.01314457878,0.00000000000,Random Urban
E  Olympic Blvd,California,06037205120,-118.21139526400,34.02054977420,-118.21044158900,34.02013015750,118.00000000000,06037205120,0.00000000000,6037205120.00000000000,4472.00000000000,Los Angeles city,CA,644000.00000000000,1.00000000000,3.00000000000,0.00992637500,0.00000000000,Random Urban
  Somerset Blvd,California,06037553901,-118.14596557600,33.89643478390,-118.14379882800,33.89646148680,353.00000000000,06037553901,4488.00000000000,6037553901.00000000000,4472.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00653707609,Random Tract
  Frampton Ct,California,06037554801,-118.08224487300,33.87522888180,-118.08016967800,33.87523269650,318.00000000000,06037554801,4513.00000000000,6037554801.00000000000,4472.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00590797979,Random Tract
 SR 42 ,California,06037550900,-118.12956237800,33.93831634520,-118.12779235800,33.93746566770,380.00000000000,06037550900,4453.00000000000,6037550900.00000000000,4472.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00733289402,Random Tract
  Pietro Dr,California,06037408503,-117.98198700000,33.98948287960,-117.98258209200,33.98834609990,573.00000000000,06037408503,4002.00000000000,6037408503.00000000000,4472.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01097283512,Random Tract
N  Mark Ln,California,06059021807,-117.76548004200,33.87179183960,-117.76548767100,33.87274551390,223.00000000000,06059021807,0.00000000000,6059021807.00000000000,4472.00000000000,Anaheim city,CA,602000.00000000000,1.00000000000,3.00000000000,0.01770618185,0.00000000000,Random Urban
  Almond Ave,California,06071002204,-117.49317169200,34.07381820680,-117.49317169200,34.07022857670,354.00000000000,06071002204,6524.00000000000,6071002204.00000000000,4472.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00656473637,Random Tract
  Tomlinson Ave,California,06065041201,-117.46794891400,33.92153549190,-117.46881103500,33.92237854000,204.00000000000,06065041201,0.00000000000,6065041201.00000000000,4472.00000000000,Riverside city,CA,662000.00000000000,1.00000000000,3.00000000000,0.01648775861,0.00000000000,Random Urban
  Mount Vernon St,California,06065031401,-117.40810394300,33.93977355960,-117.41067504900,33.93833541870,153.00000000000,06065031401,0.00000000000,6065031401.00000000000,4472.00000000000,Riverside city,CA,662000.00000000000,1.00000000000,3.00000000000,0.01293251291,0.00000000000,Random Urban
S  California St,California,06059075806,-117.83955383300,33.78417968750,-117.83953857400,33.78235626220,532.00000000000,06059075806,5560.00000000000,6059075806.00000000000,4472.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01011108421,Random Tract
  Live Oak Canyon Rd,California,06059032049,-117.60322570800,33.67873382570,-117.60208129900,33.67565917970,391.00000000000,06059032049,5340.00000000000,6059032049.00000000000,4472.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00756527390,Random Tract
  Baypointe Ct,California,06065042712,-117.15467071500,33.67579269410,-117.15425872800,33.67588806150,306.00000000000,06065042712,6020.00000000000,6065042712.00000000000,4472.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00571049051,Random Tract
  Pershing Dr,California,06073005600,-117.14241790800,32.72331237790,-117.13705444300,32.73251724240,214.00000000000,06073005600,0.00000000000,6073005600.00000000000,7320.00000000000,San Diego city,CA,666000.00000000000,1.00000000000,3.00000000000,0.01718140021,0.00000000000,Random Urban
  Alvarado Rd,California,06073002905,-117.05620575000,32.77708053590,-117.05001831100,32.77562332150,164.00000000000,06073002905,0.00000000000,6073002905.00000000000,7320.00000000000,San Diego city,CA,666000.00000000000,1.00000000000,3.00000000000,0.01355200633,0.00000000000,Random Urban
  Landis St,California,06073002601,-117.09877777100,32.74584579470,-117.09822082500,32.74583435060,156.00000000000,06073002601,0.00000000000,6073002601.00000000000,7320.00000000000,San Diego city,CA,666000.00000000000,1.00000000000,3.00000000000,0.01305569522,0.00000000000,Random Urban
 AVE Venusto ,California,06073017026,-117.07025909400,32.99352645870,-117.07376098600,32.99465179440,129.00000000000,06073017026,0.00000000000,6073017026.00000000000,7320.00000000000,San Diego city,CA,666000.00000000000,1.00000000000,3.00000000000,0.01090640109,0.00000000000,Random Urban
  Valle Verde Rd,California,06073017006,-117.04458618200,33.01544189450,-117.04447174100,33.01584625240,408.00000000000,06073017006,7118.00000000000,6073017006.00000000000,7320.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00782460812,Random Tract
S  Half Moon Dr,California,06029002819,-119.08148193400,35.32487869260,-119.08089447000,35.32361984250,569.00000000000,06029002819,2851.00000000000,6029002819.00000000000,680.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01091771573,Random Tract
  Larson Ln,California,06029002900,-119.03820037800,35.33214187620,-119.03890991200,35.33008193970,123.00000000000,06029002900,0.00000000000,6029002900.00000000000,680.00000000000,Bakersfield city,CA,603526.00000000000,1.00000000000,3.00000000000,0.01042814180,0.00000000000,Random Urban
 RD 224 ,California,06107004500,-119.07156372100,35.89171600340,-119.07162475600,35.90620040890,556.00000000000,06107004500,8670.00000000000,6107004500.00000000000,8780.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01055427827,Random Tract
S  Joliet Way,Colorado,08005006808,-104.86214447000,39.62251663210,-104.86047363300,39.62099075320,505.00000000000,08005006808,9008.00000000000,8005006808.00000000000,2082.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00962734967,Random Tract
  Catalpa Way,Colorado,08013012105,-105.27363586400,40.03832244870,-105.27365112300,40.03882980350,367.00000000000,08013012105,9084.00000000000,8013012105.00000000000,2082.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00704146642,Random Tract
S  Washington St,Colorado,08031002902,-104.97928619400,39.70571899410,-104.97925567600,39.70396423340,305.00000000000,08031002902,9196.00000000000,8031002902.00000000000,2082.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00569738634,Random Tract
  Frontage Rd,Colorado,08031005104,-104.93472290000,39.68006515500,-104.93642425500,39.68157196040,449.00000000000,08031005104,9252.00000000000,8031005104.00000000000,2082.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00861060340,Random Tract
  Oswego St,Colorado,08005007703,-104.85229492200,39.72109222410,-104.84938812300,39.72319030760,564.00000000000,08005007703,9079.00000000000,8005007703.00000000000,2082.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01083197352,Random Tract
  Parking Lot ,Colorado,08001007800,-104.86110687300,39.74098205570,-104.85950470000,39.74139404300,169.00000000000,08001007800,0.00000000000,8001007800.00000000000,2082.00000000000,Aurora city,CO,804000.00000000000,1.00000000000,3.00000000000,0.01371332258,0.00000000000,Random Urban
  Deer Park Rd,Connecticut,09001060800,-73.24999237060,41.16255950930,-73.24923706050,41.16318130490,413.00000000000,09001060800,9831.00000000000,9001060800.00000000000,5602.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00798680075,Random Tract
  Hemlock St,Connecticut,09001070200,-73.22786712650,41.16194915770,-73.22694396970,41.16254043580,475.00000000000,09001070200,9841.00000000000,9001070200.00000000000,5602.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00901131891,Random Tract
  Garden St,Connecticut,09001070900,-73.19716644290,41.17021942140,-73.19831848140,41.16956710820,325.00000000000,09001070900,9846.00000000000,9001070900.00000000000,5602.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00598670542,Random Tract
  River Rd,Connecticut,09001081200,-73.11351013180,41.22721099850,-73.10970306400,41.23244094850,568.00000000000,09001081200,9889.00000000000,9001081200.00000000000,5602.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01091543399,Random Tract
   ,District of Columbia,11001003600,-77.02801513670,38.92335510250,-77.02757263180,38.92286682130,581.00000000000,11001003600,10728.00000000000,11001003600.00000000000,8872.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01114286762,Random Tract
  Minnesota Ave SE,District of Columbia,11001007709,-76.96872711180,38.87445449830,-76.96824646000,38.87468338010,240.00000000000,11001007709,0.00000000000,11001007709.00000000000,8872.00000000000,Washington city/4,DC,1150000.00000000000,1.00000000000,3.00000000000,0.01865238510,0.00000000000,Random Urban
  6Th Ave,Florida,12091021500,-86.56574249270,30.44107818600,-86.56487274170,30.44104194640,476.00000000000,12091021500,12593.00000000000,12091021500.00000000000,2750.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00901179016,Random Tract
W  9Th St,Florida,12031001200,-81.65383911130,30.34707450870,-81.65538787840,30.34720420840,582.00000000000,12031001200,11409.00000000000,12031001200.00000000000,3600.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01116814744,Random Tract
  Laurel Lake Ct,Florida,12095016712,-81.27658081050,28.55159187320,-81.27744293210,28.55190467830,424.00000000000,12095016712,12757.00000000000,12095016712.00000000000,5960.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00824193470,Random Tract
  Pondue Ln,Florida,12031013300,-81.71961975100,30.19524955750,-81.72269439700,30.19527816770,362.00000000000,12031013300,11471.00000000000,12031013300.00000000000,3600.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00684389658,Random Tract
   ,Florida,12057014105,-82.47508239750,27.74563026430,-82.47805786130,27.74599647520,315.00000000000,12057014105,11891.00000000000,12057014105.00000000000,8280.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00586281158,Random Tract
  98Th Ave,Florida,12103025120,-82.81827545170,27.86198616030,-82.82000732420,27.86198806760,357.00000000000,12103025120,13266.00000000000,12103025120.00000000000,8280.00000000000,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00664262613,Random Tract
